oldProductId,productNo,productName,sourceCategoryName,sourceSubcategoryName,categoryId,categoryName,subcategoryId,subcategoryName,categoryConfidence,categoryReason,needsCategoryReview,activityCategoryIds,activityCategoryNames
12807,55913,【限量】Tefal法國特福巧變精靈系列6件組—奶茶粉(IH爐/電磁爐適用),廚房料理品,鍋具用品,pantry,廚房料理品,pantry-cookware,鍋具用品,0.98,舊站公開分類為「廚房料理品 / 鍋具用品」，直接對應新版分類,false,,
8692,17048,有機枸杞原汁(10件組),保健食品,保健食品,supplements,保健食品,,,0.98,舊站公開分類為「保健食品 / 保健食品」，直接對應新版分類,false,,
8409,17048,有機枸杞原汁,保健食品,保健食品,supplements,保健食品,,,0.98,舊站公開分類為「保健食品 / 保健食品」，直接對應新版分類,false,,
9976,17053,有機枸杞原汁350ml(瓶),保健食品,保健食品,supplements,保健食品,,,0.98,舊站公開分類為「保健食品 / 保健食品」，直接對應新版分類,false,,
11910,33132,太生利純淨液態皂-草之氣2.0(贈送潤膚乳60ml一瓶或潔膚巾一個或蘆薈膠一瓶、贈品隨機贈送恕無法指定),生活日用,個人清潔,daily,生活日用,daily-personal-care,個人清潔,0.98,舊站公開分類為「生活日用 / 個人清潔」，直接對應新版分類,false,,
8034,33126,太生利純淨液態皂─木之氣(贈送潤膚乳60ml一瓶或潔膚巾一個或蘆薈膠一瓶、贈品隨機贈送恕無法指定),生活日用,個人清潔,daily,生活日用,daily-personal-care,個人清潔,0.98,舊站公開分類為「生活日用 / 個人清潔」，直接對應新版分類,false,,
8035,33127,太生利純淨液態皂─果之氣(贈送潤膚乳60ml一瓶或潔膚巾一個或蘆薈膠一瓶、贈品隨機贈送恕無法指定),生活日用,個人清潔,daily,生活日用,daily-personal-care,個人清潔,0.98,舊站公開分類為「生活日用 / 個人清潔」，直接對應新版分類,false,,
6952,33121,無磷濃縮洗碗精 (朝露柑橘),生活日用,居家用品,daily,生活日用,daily-home,居家用品,0.98,舊站公開分類為「生活日用 / 居家用品」，直接對應新版分類,false,,
7598,33125,無磷濃縮洗碗精(朝露柑橘)12入箱,生活日用,居家用品,daily,生活日用,daily-home,居家用品,0.98,舊站公開分類為「生活日用 / 居家用品」，直接對應新版分類,false,,
12032,02152,有機大燕麥片(400g),銀髮專區,方便早餐,elderly,銀髮專區,elderly-breakfast,方便早餐,0.98,舊站公開分類為「銀髮專區 / 方便早餐」，直接對應新版分類,false,,
12031,02153,有機細燕麥片(400g),銀髮專區,方便早餐,elderly,銀髮專區,elderly-breakfast,方便早餐,0.98,舊站公開分類為「銀髮專區 / 方便早餐」，直接對應新版分類,false,,
12030,02154,有機粗燕麥片(400g),銀髮專區,方便早餐,elderly,銀髮專區,elderly-breakfast,方便早餐,0.98,舊站公開分類為「銀髮專區 / 方便早餐」，直接對應新版分類,false,,
9412,08339,智利鮭魚輪切(L)(300g),銀髮專區,晚餐食材,elderly,銀髮專區,elderly-dinner,晚餐食材,0.98,舊站公開分類為「銀髮專區 / 晚餐食材」，直接對應新版分類,false,,
9411,08331,鹽漬鯖魚片,銀髮專區,晚餐食材,elderly,銀髮專區,elderly-dinner,晚餐食材,0.98,舊站公開分類為「銀髮專區 / 晚餐食材」，直接對應新版分類,false,,
12056,08156,韭黃鮮蝦水餃(2件組),銀髮專區,晚餐食材,elderly,銀髮專區,elderly-dinner,晚餐食材,0.98,舊站公開分類為「銀髮專區 / 晚餐食材」，直接對應新版分類,false,,
12758,08300,黃金蟲草烏骨雞湯,銀髮專區,滋補湯品,elderly,銀髮專區,elderly-soup,滋補湯品,0.98,舊站公開分類為「銀髮專區 / 滋補湯品」，直接對應新版分類,false,,
12757,08302,剝皮辣椒土雞湯,銀髮專區,滋補湯品,elderly,銀髮專區,elderly-soup,滋補湯品,0.98,舊站公開分類為「銀髮專區 / 滋補湯品」，直接對應新版分類,false,,
12756,08381,四神湯,銀髮專區,滋補湯品,elderly,銀髮專區,elderly-soup,滋補湯品,0.98,舊站公開分類為「銀髮專區 / 滋補湯品」，直接對應新版分類,false,,
9395,01151,果然優綜合堅果,銀髮專區,休閒點心,elderly,銀髮專區,elderly-snacks,休閒點心,0.98,舊站公開分類為「銀髮專區 / 休閒點心」，直接對應新版分類,false,,
9394,01161,果然優全堅果,銀髮專區,休閒點心,elderly,銀髮專區,elderly-snacks,休閒點心,0.98,舊站公開分類為「銀髮專區 / 休閒點心」，直接對應新版分類,false,,
9389,01176,葡萄乾(袋),銀髮專區,休閒點心,elderly,銀髮專區,elderly-snacks,休閒點心,0.98,舊站公開分類為「銀髮專區 / 休閒點心」，直接對應新版分類,false,,
9407,24270,有機高纖高鈣亞麻仁堅果粉(1組贈精美提袋x1),銀髮專區,喝的保養,elderly,銀髮專區,elderly-drinks,喝的保養,0.98,舊站公開分類為「銀髮專區 / 喝的保養」，直接對應新版分類,false,,
9406,24280,葡萄糖胺黑穀芝麻粉(1組贈精美提袋x1),銀髮專區,喝的保養,elderly,銀髮專區,elderly-drinks,喝的保養,0.98,舊站公開分類為「銀髮專區 / 喝的保養」，直接對應新版分類,false,,
9405,24265,細緻。純杏仁粉,銀髮專區,喝的保養,elderly,銀髮專區,elderly-drinks,喝的保養,0.98,舊站公開分類為「銀髮專區 / 喝的保養」，直接對應新版分類,false,,
9416,17048,有機枸杞原汁,銀髮專區,保健食品,elderly,銀髮專區,elderly-supplements,保健食品,0.98,舊站公開分類為「銀髮專區 / 保健食品」，直接對應新版分類,false,,
9415,26320,淨暢乳酸菌PLUS雙寡糖,銀髮專區,保健食品,elderly,銀髮專區,elderly-supplements,保健食品,0.98,舊站公開分類為「銀髮專區 / 保健食品」，直接對應新版分類,false,,
9413,26354,淨．益生菌,銀髮專區,保健食品,elderly,銀髮專區,elderly-supplements,保健食品,0.98,舊站公開分類為「銀髮專區 / 保健食品」，直接對應新版分類,false,,
